@lat;@lon;name;addr:suburb
-23.7388161;-46.5811598;Rua Santo Dias Silva;
-23.7377540;-46.5733211;Rua Carlos Copeinski;
-23.7358035;-46.5778842;Rua Simone de Beauvoir;
-23.7356477;-46.5725441;Rua Jerônimo Moratti;
-23.7350033;-46.5708537;Rua João Batista Fernandes;
-23.7402778;-46.5829236;Rua Florentina;
-23.7399261;-46.5758156;Rua 7 de Setembro;
-23.7394866;-46.5758591;Rua Primeiro de Maio;
-23.7387488;-46.5811618;Rua Santo Dias da Silva;
-23.7407460;-46.5717317;Rua das Araramas;
-23.7407664;-46.5724309;Rua das Araucárias;
-23.7406271;-46.5733634;Rua das Caneleiras;
-23.7373960;-46.5706483;Rua das Sequóias;
-23.7376238;-46.5697427;Rua das Sequóias;
-23.7381740;-46.5710871;Rua das Seringueiras;
-23.7390987;-46.5717397;Rua dos Cedros;
-23.7404665;-46.5732118;Rua dos Álamos;
-23.7345029;-46.5770403;Rua Emma Goldan;
-23.7352248;-46.5777929;Rua Emma Goldan;
-23.7177107;-46.5962466;Estrada Fukutaro Yida;
-23.7232068;-46.6036095;Estrada Sadae Takagi;
-23.7344142;-46.6002682;Rua Jequié;
-23.7376911;-46.5996602;Rua Senhor do Bonfim;
-23.7352975;-46.5996051;Rua Feira de Santana;
-23.7350986;-46.5998009;Rua Itaparica;
-23.7346690;-46.6000812;Avenida Porto Seguro;
-23.7355485;-46.6002427;Avenida Porto Seguro;
-23.7355568;-46.6004661;Avenida Porto Seguro;
-23.7334916;-46.5996285;Rua Jequié;
-23.7124766;-46.5926721;Avenida Juscelino Kubitschek;
-23.7190590;-46.5921924;Rua Faustino Negri;
-23.7194760;-46.5935938;Passagem Aparecida;
-23.7185458;-46.5971110;Rua André Gespe Flores;
-23.7148227;-46.5929543;Rua Antônio Serafim Bueno;
-23.7188819;-46.5969630;Rua Arlindo Januário;
-23.7205656;-46.5939511;Rua Jorge de Moura;
-23.7169105;-46.5945040;Rua João XXIII;
-23.7189858;-46.5960325;Rua Luiz Antônio Pereira;
-23.7183347;-46.5970784;Rua Luiz Antônio Pereira;
-23.7190593;-46.5935067;Rua Manoel Messias da Silva;
-23.7195504;-46.5950105;Rua Maria Nakano;
-23.7181477;-46.5971050;Rua Mariana da Cunha Moda;
-23.7170494;-46.5920728;Rua Pedro da Cruz Salgado;
-23.7178067;-46.5972454;Rua Zacheu Amaral Pacheco;
-23.7204851;-46.5942309;Rua Ângela Marcon Bonício;
-23.7176163;-46.5941016;Rua Amélia Lourenço;
-23.7207996;-46.5947566;Rua Edson Martins Santos;
-23.7175807;-46.5943037;Rua Padre José Manuel;
-23.7204197;-46.5959077;Rua Venceslau Pereira de Souza;
-23.7180417;-46.5927254;Rua Kênia Fernandes;
-23.7180276;-46.5931066;Rua Amélia Lourenço;
-23.7179681;-46.5932957;Rua Efigênia Amarilis de Jesus;
-23.7176908;-46.5939226;Travessa Lopes;
-23.7182286;-46.5931911;Rua Viviane Guimarães Bulhões;
-23.7173121;-46.5941852;Rua João Augusto Silveira;
-23.7197765;-46.5937313;Travessa São Paulo;
-23.7133885;-46.5912162;Rua Senator Manuel Cordeiro Villaça;
-23.7209952;-46.5894526;Rua João Antônio Butrico;
-23.7173992;-46.5913588;Avenida Juscelino Kubitschek;
-23.7191469;-46.5920072;Avenida Fênix;
-23.7158025;-46.5916710;Rua Murilo Mendes;
-23.7155692;-46.5914904;Rua Senator Manuel Cordeiro Villaça;
-23.7160632;-46.5909156;Rua José Pereira Soares;
-23.7167902;-46.5912765;Rua Alda da Silva;
-23.7161791;-46.5912240;Rua Yolanda Suppi Bosqueiro;
-23.7227822;-46.5891120;Estrada Particular Eiji Kikuti;
-23.7202078;-46.5890869;Avenida Juscelino Kubitschek;
-23.7368417;-46.6123358;Rua Rio Raimundo Nonato;
-23.7354828;-46.6102602;Rua Planalto;
-23.7379574;-46.6121206;Estrada da Divisa;
-23.7378265;-46.6167298;Rua Rio Divisa Verde;
-23.7382386;-46.6147981;Estrada das Voltas;
-23.7346823;-46.6078158;Rua dos Canários;
-23.7354902;-46.5698621;Rua Ana Molon Lazzuri;
-23.7298329;-46.5768519;Rua Cândido José Casa;
-23.7307453;-46.5762883;Rua Doutor João Paulino dos Santos;
-23.7350481;-46.5714416;Rua João de Deus Silva;
-23.7306478;-46.5772432;Rua Reverendo Eduardo Carlos Pereira;
-23.7355939;-46.5701309;Travessa Santa Maria;
-23.7318556;-46.5760107;Rua Humberto de Luca;
-23.7299159;-46.5762437;Rua Antônio da Costa Lima;
-23.7284478;-46.5700316;Rua Wadia Jafet Assad;
-23.7325672;-46.5697454;Rua Apatita;
-23.7322507;-46.5698580;Rua Apatita;
-23.7327845;-46.5699060;Rua Fluorita;
-23.7321252;-46.5701286;Rua Hematita;
-23.7296901;-46.5706489;Rua Marcelino Agostinho Battistini;
-23.7304988;-46.5700736;Rua Senador Édson Cavalcânti;
-23.7325043;-46.5702275;Rua Turquesa;
-23.7305444;-46.5694960;Rua Augustina Cuzziol Catelan;
-23.7236270;-46.5682490;Rua Antônio Gerbelli;
-23.7219672;-46.5647325;Rua Giovanni Sacilotto;
-23.7232006;-46.5609257;Rua Jorge Pires;
-23.7212684;-46.5610987;Rua Nestor Moreira;
-23.7281560;-46.5715096;Rua Orlando Armando Copede;
-23.7231222;-46.5573539;Rua Reginalda Campodonio Dias;
-23.7224861;-46.5647551;Rua das Orquídeas;
-23.7234511;-46.5608814;Rua dos Miosótis;
-23.7229521;-46.5606604;Rua das Margaridas;
-23.7217654;-46.5563175;Rua Nações Unidas;
-23.7411172;-46.5496346;Rua Giuseppe Tosi;
-23.7470192;-46.5536397;Rua José D'Angelo;
-23.7471413;-46.5554858;Avenida Nicola Demarchi;
-23.7419219;-46.5520435;Rua dos Pessegueiros;
-23.7388372;-46.5552752;Rua Santa Yolanda;
-23.7477159;-46.5495751;Rua Sebastião Ema Cipriano Bruni;
-23.7215661;-46.5769851;Avenida Bunduki;
-23.7190339;-46.5842093;Avenida Horácio Barione;
-23.7131283;-46.5850652;Travessa Claúdio Armando;
-23.7233754;-46.5804071;Rua Ricardo;
-23.7168783;-46.5824590;Avenida Osvaldo Fregonezi;
-23.7227090;-46.5740301;Avenida Senador Ricardo Batista;
-23.7219988;-46.5815534;Avenida Soldano;
-23.7221430;-46.5775106;Avenida Treze de Maio;
-23.7206775;-46.5840601;Estrada da Cooperativa;
-23.7198276;-46.5739684;Rua Puebla;
-23.7212343;-46.5830502;Rua Alexandre Bonício;
-23.7175111;-46.5837607;Rua Alessandro Bernerdello;
-23.7162828;-46.5797036;Rua Antônio Massimo Scopel;
-23.7172976;-46.5726678;Rua Batuíra;
-23.7183684;-46.5820009;Rua Camille Flamarion;
-23.7202697;-46.5736660;Rua Cristiano Angeli;
-23.7169115;-46.5810625;Rua Lázaro Zamenhof;
-23.7146916;-46.5804983;Rua Estocolmo;
-23.7200583;-46.5842930;Rua Filinto Müller;
-23.7117502;-46.5790251;Rua Francisco Visentainer;
-23.7209311;-46.5770086;Rua Guadalajara;
-23.7155863;-46.5807786;Rua Ida Bertolo Chiavegatto;
-23.7206576;-46.5773823;Rua Inácio Pedó;
-23.7230035;-46.5753624;Rua Joaquim Mendonça;
-23.7190821;-46.5765691;Rua João Batista Bianchini;
-23.7136068;-46.5810171;Rua Leonilda Morgenti Fornari;
-23.7164506;-46.5835663;Rua Luígia Bortolotto Bernadello;
-23.7161527;-46.5839467;Rua Maria Júlia Capassi;
-23.7126937;-46.5810257;Rua Miguel Patti;
-23.7193649;-46.5741726;Rua Rancágua;
-23.7190894;-46.5828270;Rua Euripedes Barsanulfo;
-23.7151013;-46.5809300;Rua Rosa Rossi;
-23.7233387;-46.5765202;Rua Salvador Frezolone;
-23.7178913;-46.5746053;Rua Santiago;
-23.7229911;-46.5779280;Rua Saturno Dias;
-23.7224266;-46.5757290;Travessa Sen Ricardo Batista;
-23.7131093;-46.5756101;Rua Suécia;
-23.7196963;-46.5755869;Rua Suécia;
-23.7196811;-46.5775250;Rua Teresina Capitâneo Fantinati;
-23.7142043;-46.5824582;Rua Vicente de Paula Souza e Silva;
-23.7184582;-46.5735794;Rua Viña Del Mar;
-23.7131491;-46.5828136;Rua Ignez de Menezes Marcandalli;
-23.7146179;-46.5809545;Rua Élvio Mantovani;
-23.7203523;-46.5639489;Rua Cristiano Angeli;
-23.7166925;-46.5905887;Rua José Pereira Soares;
-23.7168436;-46.5906446;Rua da Paz;
-23.7171381;-46.5910815;Rua Valdemar Pereira de Sousa;
-23.7169995;-46.5898754;Rua Majestade;
-23.7172926;-46.5921642;Rua Agamenon Francisco dos Anjos;
-23.7175309;-46.5921601;Rua Igor Costa Nascimento;
-23.7175301;-46.5909318;Rua Oscar Oliveira dos Santos;
-23.7172256;-46.5906352;Rua Manoel Ferreira Gomes;
-23.7180017;-46.5917123;Avenida Fênix;
-23.7182566;-46.5910044;Rua Céu Azul;
-23.7177740;-46.5913864;Avenida Juscelino Kubitschek;
-23.7239975;-46.5805074;Rua Doutor Paulo Meloni;
-23.7111825;-46.5890936;Rua Arlindo Béttio;
-23.7257537;-46.5778654;Rua Álvares Maciel;
-23.7207045;-46.5815364;Rua Giácomo Capitânio;
-23.7275685;-46.5845742;Rua Jará;
-23.7271394;-46.5844562;Rua Jacamim;
-23.7259003;-46.5757174;Rua Padre Rolim;
-23.7276071;-46.5772765;Rua Artuélia;
-23.7178365;-46.5941557;Rua Viviane Guimarães Bulhões;
-23.7262309;-46.5843184;Rua Maçaranduba;
-23.7231435;-46.5829514;Rua Jussara;
-23.7280093;-46.5846973;Rua Jaci;
-23.7258997;-46.5859859;Rua Cupuaçu;
-23.7151444;-46.5871587;Rua Caminho da Educação;
-23.7274335;-46.5841595;Rua Carambola;
-23.7261203;-46.5855474;Rua Jamelão;
-23.7256406;-46.5849414;Rua Buriti;
-23.7175923;-46.5899446;Rua Cássia;
-23.7209799;-46.5835670;Rua Reverendo Paulo Lício Rizzo;
-23.7174645;-46.5902804;Rua Tamarindo;
-23.7258981;-46.5766795;Rua Felipe dos Santos;
-23.7260722;-46.5850346;Rua Jaracatiá;
-23.7227037;-46.5810587;Rua Caiapós;
-23.7171970;-46.5871994;Rua Primeiro de Maio;
-23.7262744;-46.5777820;Rua Tomás Antônio Gonzaga;
-23.7141426;-46.5890931;Rua Mário Morello;
-23.7213127;-46.5834123;Rua Guilherme Lorenzoni;
-23.7170462;-46.5860915;Rua Emmanuel;
-23.7181006;-46.5862189;Rua Valentim Dal Checo;
-23.7255262;-46.5757280;Rua Ouro Preto;
-23.7186838;-46.5829211;Rua Estéfano Cruciachi;
-23.7173743;-46.5905080;Rua José Dias Donadelli;
-23.7272763;-46.5760904;Avenida Oreste Romano;
-23.7134729;-46.5891580;Rua Yolanda Suppi Bosqueiro;
-23.7169521;-46.5862597;Avenida Bezerra de Menezes;
-23.7252204;-46.5771191;Rua Freire de Andrade;
-23.7116417;-46.5870820;Rua Aliomar Baleeiro;
-23.7159331;-46.5862755;Rua Primeiro de Maio;
-23.7111386;-46.5867750;Rua Édson Carvalho Nogueira;
-23.7239140;-46.5828190;Rua Nélson;
-23.7232349;-46.5830146;Rua Lourenço da Veiga;
-23.7168327;-46.5892820;Rua Cultura da Cidadania;
-23.7121114;-46.5866959;Rua José Dias Donadelli;
-23.7103399;-46.5929388;Avenida Juscelino Kubitschek;
-23.7067177;-46.5908788;Avenida Juscelino Kubitschek;
-23.7065727;-46.5893220;Avenida Plinio Barreto;
-23.7094635;-46.5912557;Rua Guimarães Rosa;
-23.7085242;-46.5920372;Rua João de Lencastre;
-23.7104288;-46.5919502;Rua Nossa Senhora de Fátima;
-23.7088447;-46.5901370;Rua Nossa Senhora de Lourdes;
-23.7074438;-46.5906942;Rua Guimarães Rosa;
-23.7071622;-46.5900045;Rua Nossa Senhora de Lourdes;
-23.7088779;-46.5913793;Rua Vereador Laerte Francisco Pinchiari;
-23.7072759;-46.5900733;Rua Nossa Senhora de Lourdes;
-23.7077101;-46.5889260;Rua Osasco;
-23.7139455;-46.6001634;Rua Rio de Janeiro;
-23.7070084;-46.5895201;Rua Mário Barreto;
-23.7094302;-46.5929050;Rua Nossa Senhora de Fátima;
-23.7086592;-46.5907565;Rua Barão de Cotegipe;
-23.7330969;-46.5828202;Rua Volta Redonda;
-23.7323701;-46.5862245;Passagem das Paineiras;
-23.7341875;-46.5842437;Rua Cachoeiro do Itapemirim;
-23.7339136;-46.5828504;Rua Nova Iguaçu;
-23.7329502;-46.5858278;Rua Ebenezer;
-23.7337833;-46.5857508;Rua Filadelfia;
-23.7325327;-46.5858283;Rua Maranata;
-23.7315758;-46.5864261;Rua dos Jatobás;
-23.7341842;-46.5861703;Passagem Pinheiros;
-23.7321236;-46.5858520;Rua Ômega;
-23.7328679;-46.5863046;Rua das Mangabeiras;
-23.7342445;-46.5841795;Rua Soledade;
-23.7329198;-46.5832374;Rua Foz do Iguaçu;
-23.7333273;-46.5824573;Rua Foz do Iguaçu;
-23.7342052;-46.5857877;Rua Alfa;
-23.7324384;-46.5863102;Rua das Oliveiras;
-23.7333819;-46.5857795;Rua Rosa de Saron;
-23.7194142;-46.5862603;Rua Pedroso Horta;
-23.7326591;-46.5791616;Rua Ministro Otávio Mangabeira;
-23.7334851;-46.5856123;Rua Lirios dos Vales;
-23.7340404;-46.5808127;Rua Emílio Baccarat;
-23.7302287;-46.5876194;Estrada Riuichi Matsumoto;
-23.7335795;-46.5820716;Rua Campina Grande;
-23.7332751;-46.5847875;Rua Severino Alves de Freitas;
-23.7347308;-46.5829054;Rua Flor da Serra;
-23.7329755;-46.5848726;Rua José Francisco da Silva;
-23.7345332;-46.5844672;Rua Betim;
-23.7346470;-46.5831519;Rua Rio Azul;
-23.7342218;-46.5830459;Passagem Florianópolis;
-23.7350686;-46.5827812;Rua Campina Grande;
-23.7327102;-46.5887144;Rua Serra do Mar;
-23.7330909;-46.5917647;Rua Benedito Serafim Bueno;
-23.7329594;-46.5895227;Rua Serra da Cantareira;
-23.7320832;-46.5953961;Rua Macapá;
-23.7309629;-46.5935675;Rua Universo;
-23.7382494;-46.5921827;Rua Paraná;
-23.7305964;-46.5895534;Rua Serra dos Pinhais;
-23.7287956;-46.5905370;Rua Saturno;
-23.7307747;-46.5937766;Rua Recife;
-23.7378472;-46.5924028;Rua Goías;
-23.7323004;-46.5904680;Rua Serra do Pilar;
-23.7366857;-46.5916641;Rua São Paulo;
-23.7319103;-46.5939218;Rua Rio de Janeiro;
-23.7303359;-46.5939377;Rua Sobradinho;
-23.7374760;-46.5926669;Rua Salvador;
-23.7311426;-46.5903191;Rua Serra da Prata;
-23.7283561;-46.5904413;Rua Mercúrio;
-23.7357455;-46.5925850;Avenida São Jorge;
-23.7358623;-46.5926200;Rua Teresina;
-23.7349405;-46.5928081;Rua Porto Alegre;
-23.7370241;-46.5927850;Rua Fortaleza;
-23.7334680;-46.5896697;Rua Serra do Japi;
-23.7344807;-46.5929519;Rua Sergipe;
-23.7370679;-46.5920439;Rua Belém;
-23.7280841;-46.5906794;Rua Vênus;
-23.7340557;-46.5930983;Rua Amazonas;
-23.7337108;-46.5900216;Rua Serra do Jairé;
-23.7363469;-46.5925410;Rua Belo Horizonte;
-23.7341602;-46.5912052;Rua Pasquale Scarano;
-23.7342580;-46.5892557;Rua Serra de Botucatu;
-23.7353968;-46.5927011;Rua São Luís;
-23.7320653;-46.5944653;Rua Roraima;
-23.7304324;-46.5900161;Rua Serra do Pantanal;
-23.7328480;-46.5929505;Rua Tocantins;
-23.7327050;-46.5926981;Rua Florianópolis;
-23.7328081;-46.5902928;Rua Serra Dourada;
-23.7336979;-46.5932978;Rua Mossoró;
-23.7315872;-46.5896259;Rua Serra da Cantareira;
-23.7063639;-46.5861858;Avenida Austrália;
-23.7075898;-46.5753526;Avenida Dom Jaime de Barros Câmara;
-23.7049369;-46.5818072;Avenida Edilu;
-23.6966028;-46.5835940;Avenida Isaac Aizemberg;
-23.7008802;-46.5825057;Avenida Isaac Aizemberg;
-23.7092870;-46.5798977;Avenida Isaac Aizemberg;
-23.7001898;-46.5826534;Avenida Isaac Aizemberg;
-23.7009546;-46.5854370;Avenida Joaquim Gonçalves Ledo;
-23.7074157;-46.5789591;Avenida Moinho Fabrini;
-23.6983745;-46.5854982;Avenida Rosa Aizemberg;
-23.7099450;-46.5753952;Avenida das Andorinhas;
-23.7082771;-46.5755125;Avenida das Araras;
-23.7052332;-46.5826866;Praça Orlando Pereira da Silva;
-23.6976132;-46.5823853;Rua Afonso Pena;
-23.7037445;-46.5837395;Rua Almirante Cockrane;
-23.6969474;-46.5803040;Rua Alzira;
-23.6998205;-46.5844541;Rua Antônio Carlos de Andrada e Silva;
-23.7001857;-46.5800966;Rua Antônio Carlos de Lima;
-23.6982527;-46.5782551;Rua Antônio Pereira de Matos;
-23.6969395;-46.5802611;Rua Anésia;
-23.6974458;-46.5800682;Rua Arací;
-23.7048467;-46.5842660;Rua Bolívia;
-23.6940265;-46.5807202;Rua Bueno de Paiva;
-23.7025672;-46.5781255;Rua Carlos Ayres;
-23.7035530;-46.5876643;Rua Cuba;
-23.7025606;-46.5871836;Rua Dom João VI;
-23.7019750;-46.5870423;Rua Dona Maria I;
-23.7022920;-46.5814255;Rua Doutor Curt;
-23.6996845;-46.5854093;Rua Doutor José Ferraz de Magalhães Castro;
-23.7051615;-46.5883087;Rua Egito;
-23.6937463;-46.5811903;Rua Estácio Coimbra;
-23.7038631;-46.5833727;Rua Evaristo da Veiga;
-23.7039743;-46.5829477;Rua Evaristo da Veiga;
-23.6966531;-46.5826193;Rua Floriano Peixoto;
-23.7029575;-46.5838053;Rua Francisco Manoel da Silva;
-23.7031032;-46.5845546;Rua General Lecor;
-23.7019891;-46.5796754;Rua Giovanni Zechetti;
-23.7058258;-46.5883401;Rua Grécia;
-23.7033619;-46.5826130;Rua Hipólito José da Costa;
-23.7051434;-46.5829889;Rua Honduras;
-23.6961748;-46.5826689;Rua Hélio Mitica;
-23.6978218;-46.5790023;Rua Joaquim Serra;
-23.6981277;-46.5805785;Rua Joaquim Serra;
-23.6999074;-46.5839827;Rua Joaquim Xavier Curado;
-23.7003527;-46.5796957;Rua José Campi;
-23.7016344;-46.5861965;Rua José Clemente Pereira;
-23.6995948;-46.5859728;Rua João Ginez Ramble;
-23.7022968;-46.5859866;Rua Labatut;
-23.7018985;-46.5789422;Rua Lázaro Rosa;
-23.7045359;-46.5805520;Rua Lídia Afonso;
-23.6986328;-46.5821141;Rua Maria Cecília;
-23.7022894;-46.5829198;Rua Maria Quitéria;
-23.7012959;-46.5813842;Rua Maria Ramos;
-23.6997506;-46.5849325;Rua Martim Francisco de Andrada e Silva;
-23.6992002;-46.5692125;Rua Max Mangels Sênior;
-23.6929395;-46.5808220;Rua Melo Viana;
-23.7023077;-46.5854847;Rua 1822;
-23.7049625;-46.5822046;Rua Groelândia;
-23.7053273;-46.5856366;Rua Noruega;
-23.6967075;-46.5791123;Rua Odete;
-23.7042590;-46.5857495;Rua Panamá;
-23.7059276;-46.5867397;Rua Peru;
-23.6997571;-46.5794644;Rua Pietro Guazelli;
-23.6971308;-46.5825040;Rua Prudente de Morais;
-23.7003269;-46.5835731;Rua Rafael Tobias de Aguiar;
-23.7034391;-46.5805464;Rua Raul Quaresma;
-23.6964039;-46.5804012;Rua Rosa e Silva;
-23.7032036;-46.5773107;Rua Vicente Leporace;
-23.7022106;-46.5798508;Rua Xavier Marques;
-23.7022134;-46.5860721;Rua da Independência;
-23.7072047;-46.5832745;Rua das Arapongas;
-23.6925693;-46.5805742;Rua das Camélias;
-23.7069960;-46.5814182;Rua das Codornas;
-23.7061524;-46.5769608;Rua das Codornas;
-23.7075663;-46.5781998;Rua das Corruíras;
-23.7081538;-46.5815658;Rua das Corruíras;
-23.7111531;-46.5835403;Rua das Corujas;
-23.7081836;-46.5783148;Rua das Gralhas;
-23.7109315;-46.5770928;Rua das Garças;
-23.7094051;-46.5783328;Rua das Graúnas;
-23.7097741;-46.5804196;Rua das Graúnas;
-23.7088393;-46.5856682;Rua das Jacutingas;
-23.7104093;-46.5775350;Rua das Patativas;
-23.7109344;-46.5803098;Rua das Patativas;
-23.7088157;-46.5826238;Rua das Rolinhas;
-23.7105361;-46.5814103;Rua das Sairas;
-23.7087695;-46.5841738;Rua das Saracuras;
-23.7112281;-46.5764413;Rua das Siriemas;
-23.7014670;-46.5867581;Rua do Fico;
-23.7013778;-46.5860276;Rua do Grito;
-23.6995141;-46.5865710;Rua do Manifesto;
-23.7076191;-46.5840131;Rua dos Bem-Te-Vis;
-23.7073971;-46.5841455;Rua dos Bicos-de-Lacre;
-23.7089029;-46.5764828;Rua dos Brejais;
-23.7100583;-46.5767637;Rua dos Caneleiros;
-23.7075733;-46.5813395;Rua dos Faisões;
-23.7070971;-46.5787993;Rua dos Faisões;
-23.7088462;-46.5870101;Rua dos Macucos;
-23.7099940;-46.5842120;Rua dos Mainás;
-23.6931905;-46.5818436;Rua dos Monteiros;
-23.7106224;-46.5802580;Rua dos Pardais;
-23.7091971;-46.5773902;Rua dos Rouxinóis;
-23.7103784;-46.5830639;Rua dos Tangarás;
-23.7096386;-46.5765881;Rua dos Tangarás;
-23.7086065;-46.5842100;Rua dos Tapirangas;
-23.7106475;-46.5822196;Rua dos Uirapurus;
-23.7209355;-46.5683193;Rua Nilo Peçanha;
-23.7211907;-46.5675339;Rua Santa Rita;
-23.7208233;-46.5697981;Rua Antônio Cubas;
-23.7209367;-46.5658367;Rua dos Cravos;
-23.7185174;-46.5654939;Rua Padre José Leite Penteado;
-23.7208829;-46.5686129;Rua Antônio Rocco;
-23.7212975;-46.5706851;Rua Delta;
-23.7218313;-46.5698539;Rua José Marina Silva;
-23.7207553;-46.5714681;Rua Particular Oitocentos e Onze;
-23.7194780;-46.5720199;Rua Lúcia Zincaglia;
-23.7219027;-46.5719418;Avenida Pedro Costa;
-23.7207402;-46.5729454;Rua Júlia Batochio;
-23.7218394;-46.5712257;Rua Alfa;
-23.7214125;-46.5715036;Avenida Bunduki;
-23.7238168;-46.5729792;Rua Caetano Bonício;
-23.7238287;-46.5724989;Rua Teresa Breda Marson;
-23.7285066;-46.5847786;Rua Jaracatiá;
-23.7266871;-46.5843598;Rua Juazeiro;
-23.7255839;-46.5854279;Rua Jatoba;
-23.7282042;-46.5847188;Rua Carambola;
-23.7272886;-46.5853742;Rua Jaracatiá;
-23.7272665;-46.5848746;Rua Carambola;
-23.7245197;-46.5855611;Rua Francisco Joaquim de Sousa;
-23.7204302;-46.5847621;Rua Guilherme Lorenzoni;
-23.7101130;-46.5916775;Rua Nossa Senhora de Lourdes;
-23.7218366;-46.5855937;Rua Pedroso Horta;
-23.7188571;-46.5819843;Rua Reverendo Paulo Lício Rizzo;
-23.7276520;-46.5837449;Rua Jaracatiá;
-23.7332377;-46.5834221;Passagem Diamantina;
-23.7328671;-46.5828347;Rua Juiz de Fora;
-23.7328366;-46.5844924;Rua Everton Marciano da Costa;
-23.7235952;-46.5820564;Rua George VI;
-23.7201681;-46.5869176;Rua Serra de Santa Maria;
-23.7324462;-46.5850762;Rua dos Gidões;
-23.7352748;-46.5910440;Rua Josefina Feltrin;
-23.7347880;-46.5912239;Rua João Bruni;
-23.7357728;-46.5908091;Rua Edgar de Sousa;
-23.7321139;-46.5895417;Rua Serra da Juréia;
-23.7319805;-46.5897107;Rua Serra da Mantiqueira;
-23.7325102;-46.5891471;Rua Serra do Juquiá;
-23.7328989;-46.5889478;Rua Serra do Jaraguá;
-23.7299289;-46.5941253;Rua Mato Grosso;
-23.7161675;-46.5872179;Rua Emmanuel;
-23.7157651;-46.5629240;Rua Tita Coelho;
-23.7175891;-46.5629950;Rua Doutor Flaming;
-23.7172707;-46.5614024;Rua Amadeo Luiz Bonini;
-23.7160899;-46.5633579;Rua Doutor Antônio Jorge Franco;
-23.7184281;-46.5638961;Rua Tota Nogueira;
-23.7161674;-46.5626688;Rua Padre Gerônimo Cardim;
-23.7185054;-46.5644865;Rua Bento Dias Lemes;
-23.7172386;-46.5648865;Praça da Colina;
-23.7199842;-46.5643456;Rua Jaborandi;
-23.7195899;-46.5633099;Rua Argia;
-23.7185067;-46.5648611;Rua Padre Manoel da Natividade Marques;
-23.7522720;-46.5817081;Rua Águas de Prata;
-23.7413016;-46.5710164;Rua dos Baobás;
-23.7520965;-46.5795181;Estrada Luigi Battistini;
-23.7420587;-46.5702071;Rua Padre Leo Commissari;
-23.7501363;-46.5804939;Estrada Luís Marson;
-23.7548765;-46.5791500;Rua da Árvore;
-23.7535989;-46.5797000;Rua Sante Battistini;
-23.7553815;-46.5804297;Rua das Flores;
-23.7523102;-46.5808630;Rua Águas de Santa Clara;
-23.7542667;-46.5814702;Rua Orlando Silva;
-23.7466109;-46.5703137;Rua Marfim;
-23.7541097;-46.5816860;Rua Nilton Franco;
-23.7449661;-46.5693510;Rua Antônio Cesário Moraes;
-23.7528439;-46.5812912;Rua Águas de São Pedro;
-23.7537026;-46.5797467;Rua Flor de Acácia;
-23.7531298;-46.5807099;Rua João Castro;
-23.7408585;-46.5705124;Rua dos Ingais;
-23.7457108;-46.5695510;Rua Ipê;
-23.7388327;-46.5686563;Rua Professor João Maria Nepomuceno;
-23.7528926;-46.5787578;Rua Antonia Maria Salatiel;
-23.7533390;-46.5808832;Rua da Glória;
-23.7462883;-46.5706380;Travessa Jatobá;
-23.7395074;-46.5690970;Rua Professor Nelson Monteiro Palma;
-23.7537588;-46.5812351;Rua Elísio Maia;
-23.7529606;-46.5814995;Rua Águas Santas;
-23.7391125;-46.5682615;Rua Professora Ernestina Armani Lag;
-23.7459655;-46.5709531;Travessa Alecrim;
-23.7600192;-46.5866063;Avenida Domingos Potomati;
-23.7395060;-46.5685853;Largo Professor Geraldo Pessoa;
-23.7457347;-46.5702776;Avenida das Palmas;
-23.7547516;-46.5801711;Rua Arthur Marson;
